created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T23:40:38.179Z,@pfenerty/tektonic,2.0.0,pfenerty,Apache-2.0,612109,CDK8s constructs for composing Tekton pipelines as code
2026-09-24T23:41:30.474Z,cmdgif,0.1.0-beta.1,jinhyuk9714,MIT,15142564,Record a short command as GIF and SVG.
2026-09-24T23:42:01.46Z,@absolutejs/agent-exchange-browser,0.1.0,alexkahndev,Apache-2.0,36721,"Session-bound, model-blind browser verification destinations for Agent Exchange."
2026-09-24T23:46:01.8Z,@corbet-labs/cstore,0.1.0,julian-corbet,FSL-1.1-ALv2,35485,Yjs workspace persistence extracted from CareerVector
2026-09-24T23:47:03.102Z,@oztix/roadie-charts,0.0.0,lukebrooker,ISC,66532,Roadie chart and dashboard composition for Oztix apps
2026-09-24T23:48:21.041Z,opencode-ruby-upgrader,0.1.0,priscilla-cournoyer,MIT,182187,"A safe, evidence-driven Ruby runtime upgrade agent and local migration dashboard for OpenCode"
2026-09-24T23:48:53.913Z,@jhhornn/nestjs-odoo,0.1.2,jhhornn,MIT,18329581,Enterprise-grade NestJS module for Odoo ERP integration via XML-RPC
2026-09-24T23:49:07.114Z,@yarcl/react,0.1.0,eugenioenko,MIT,346887,Yet another react component library. Your config file is the design system: every key becomes a typed prop and a rendered style.
2026-09-24T23:49:41.148Z,ozmoz,0.1.0,janfleetbosvro,UNLICENSED,1153201,SDK and CLI for the oz.* data API and the <oz-*> web components.
2026-09-24T23:49:42.78Z,@gitmyabi/dose,1.0.0,gitmyabi-bot,MIT,93749,"Auto-generated TypeScript type bindings for DOSE (build etherscan-dose-b31ef9e5-1790293689002, commit 32ab5ed, branch etherscan)"
2026-09-24T23:52:17.888Z,angular-dockable-desktop,1.0.0,felipecarrillo100,MIT,1203752,"A dockable layout engine and window manager for Angular: split docking, tab groups, floating windows, and zero-unmount panels that keep their live state across every layout change."
2026-09-24T23:52:55.973Z,@vitral/dom,0.2.0,stoshe,LGPL-3.0-or-later,107435,"The DOM layer Vitral's framework-free packages render with: a small keyed patcher, part classes with pass-through, and pointer drags."
2026-09-24T23:53:02.037Z,@vitral/controls,0.2.0,stoshe,LGPL-3.0-or-later,111560,"Framework-free controls for Vitral addons: an anchored overlay, a listbox select and a menu, built on @vitral/core and @vitral/dom and wearing the Vitral styles."
2026-09-24T23:53:05.998Z,@vitral/chat,0.2.0,stoshe,LGPL-3.0-or-later,126867,"Framework-free chat for Vitral: the engine (messages, grouping, streaming, the composer) and a DOM renderer with roving focus and live announcements, which the Vue, React and Angular components wrap."
2026-09-24T23:53:08.008Z,@vitral/datagrid,0.2.0,stoshe,LGPL-3.0-or-later,210798,"Framework-free data grid for Vitral: the engine (query, sort, filter, pages, selection, the column layout) and a DOM renderer with interaction and accessibility, which the Vue, React and Angular comp…"
2026-09-24T23:53:10.124Z,@vitral/editor,0.2.0,stoshe,LGPL-3.0-or-later,190771,"Framework-free rich text editor for Vitral: the toolbar, the panels and the content area over @vitral/core's editor engine, which the Vue, React and Angular components wrap."
2026-09-24T23:53:12.312Z,@vitral/schedule,0.2.0,stoshe,LGPL-3.0-or-later,255454,"Framework-free calendar and scheduler for Vitral: the engine (views, periods, recurrence, layout) and a DOM renderer with the keyboard, the pointer gestures and accessibility, which the Vue, React an…"
2026-09-24T23:53:14.517Z,@vitral/spreadsheet,0.2.0,stoshe,LGPL-3.0-or-later,370577,"Framework-free spreadsheet for Vitral: the engine (cells, A1 references, formulas, the dependency graph) and a DOM renderer with a virtualised grid, which the Vue, React and Angular components wrap."
2026-09-24T23:53:16.585Z,@vitral/taskboard,0.2.0,stoshe,LGPL-3.0-or-later,182946,"Framework-free task board for Vitral: the engine (columns, lanes, moves, limits) and a DOM renderer with accessible drag and drop, which the Vue, React and Angular components wrap."
2026-09-24T23:57:02.601Z,@aredridel/simplewebstats,2.0.0,aredridel,ISC,44806,A simple stats collector for private web analytics
2026-09-24T23:58:09.224Z,@avaray/ime-linux-arm64,1.6.0,avaray,CC-BY-NC-4.0,1731659,Linux ARM64 binary for @avaray/ime
2026-09-24T23:58:13.315Z,@avaray/ime-linux-armv7,1.6.0,avaray,CC-BY-NC-4.0,1804633,Linux ARMv7 binary for @avaray/ime
2026-09-24T23:58:17.339Z,@avaray/ime-macos-arm64,1.6.0,avaray,CC-BY-NC-4.0,1498940,macOS ARM64 binary for @avaray/ime
2026-09-24T23:58:21.258Z,@avaray/ime-macos-x64,1.6.0,avaray,CC-BY-NC-4.0,1648118,macOS x64 binary for @avaray/ime
2026-09-24T23:58:32.293Z,@shmam/stub-test-17,0.0.0-stage,shmam,,341,Temporary package placeholder for staged publishing
2026-09-24T23:59:20.998Z,@pfenerty/tektonic-cache-gcs,2.0.1,pfenerty,Apache-2.0,48778,Google Cloud Storage cache backend and artifact store for tektonic
2026-09-24T23:59:40.914Z,@pfenerty/tektonic-reporter-github,2.0.1,pfenerty,Apache-2.0,27083,GitHub Commit Status reporter for tektonic
2026-09-25T00:00:12.382Z,@shmam/stub-test-18,0.0.0-stage,shmam,,341,Temporary package placeholder for staged publishing
2026-09-25T00:00:43.186Z,@yottameta/yotta-dev-mcp,0.0.0,yottameta,MIT,591,Placeholder package for Trusted Publisher setup.
2026-09-25T00:00:57.867Z,@yottameta/yotta-dev-mcp-plugin,0.0.0,yottameta,MIT,458,Placeholder package for Trusted Publisher setup.
2026-09-25T00:01:48.502Z,ai-trail,0.1.0,dpnv,MIT,57740,"Estimate your own working hours from Claude Code and Codex session logs, by hour, day, week, PR or group."
2026-09-25T00:02:52.553Z,onyx-code-windows-x64,0.0.0-main-202609242347,raquel4112002,,303538157,
2026-09-25T00:03:36.397Z,mirror-memory-mcp,0.1.1,asaverren,MIT,113500,"Mirror Memory MCP — shared agent memory for Cursor, Claude Desktop, and local Devin"
2026-09-25T00:04:22.304Z,@powfaucet/sdk,2.5.1,pk910,AGPL-3.0,989854,"The surface a PoWFaucet module builds against: module contract, server SDK types, testing surface"
2026-09-25T00:05:49.93Z,opencode-codex-computer-use,0.1.0,malhashemi,MIT,74966,Let OpenCode operate your desktop apps and Chrome tabs with the Codex Computer Use engine already on your machine
2026-09-25T00:07:08.162Z,@composable-svelte/architecture,0.13.0,jonathan_belolo,MIT,368623,Development-only architecture checks for Composable Svelte applications
2026-09-25T00:07:40.789Z,@nuwainfo/ffl-js,0.1.1,devops_nuwa,Apache-2.0,48713910,"Node.js binding for FastFileLink, backed by the portable ffl.com APE"
2026-09-25T00:08:37.689Z,yafette,0.1.0,ilprinceps,MIT,97853,"Open-access art in your terminal — find one exact work (never a guess), search 11,500 public-domain works from 13 museums, and download full-resolution files with their rights attached. Built for cod…"
2026-09-25T00:09:07.105Z,onyx-code-windows-x64-baseline,0.0.0-main-202609242347,raquel4112002,,240644021,
2026-09-25T00:10:50.261Z,@dcl-regenesislabs/wearable-validator,0.1.0,boedo-dcl,,572649,"The Decentraland wearable & emote rule book as code — every check runnable separately, in node and the browser."
2026-09-25T00:11:08.373Z,dataweave-native-linux-x64,0.0.0,jasonschroeder-sfdc,,2067,OIDC trusted publishing setup package for dataweave-native-linux-x64
2026-09-25T00:11:37.824Z,dataweave-native-win32-x64,0.0.0,jasonschroeder-sfdc,,2067,OIDC trusted publishing setup package for dataweave-native-win32-x64
2026-09-25T00:11:49.031Z,tallygraph,0.1.0,giobuilds96,MIT,189407,TallyGraph local collector
2026-09-25T00:12:19.835Z,@mapseekai/tasklane,0.1.0-beta.1,mapseek,MIT,426596,A bounded task runtime for Web Workers and worker_threads
2026-09-25T00:13:25.466Z,dataweave-native-darwin-arm64,0.0.0,jasonschroeder-sfdc,,2079,OIDC trusted publishing setup package for dataweave-native-darwin-arm64
2026-09-25T00:13:51.598Z,xysera-sdk,0.1.0,xysera-sdk,MIT,139580,"TypeScript SDK for the Xysera Agent Trust Service — register, activate, and verify cryptographic agent identities."
2026-09-25T00:14:57.765Z,onyx-code,0.0.0-main-202609242347,raquel4112002,MIT,8092,
2026-09-25T00:16:59.042Z,@maiguard-hq/sdk,0.1.0,maiguard,MIT,1451811,Product-scoped entry points for MaiGuard JavaScript and Node.js SDKs
